Region,Crop,Year,Production_Tonnes,Population
Region_002,Barley,2018,53584,783690
Region_002,Barley,2018,200734,924168
Region_002,Barley,2019,137128,361715
Region_002,Barley,2019,62324,392708
Region_002,Barley,2019,268619,53047
Region_002,Barley,2019,156660,70938
Region_002,Barley,2020,120779,445316
Region_002,Barley,2020,194136,321111
Region_002,Barley,2020,85834,804350
Region_002,Barley,2020,102975,1000000
Region_002,Barley,2021,210985,54346
Region_002,Barley,2021,47982,568381
Region_002,Barley,2021,140181,292196
Region_002,Barley,2021,93015,455728
Region_002,Barley,2022,134685,923348
Region_002,Barley,2022,142544,463954
Region_002,Barley,2022,34799,947756
Region_002,Barley,2022,119136,1000000
Region_002,Barley,2023,117125,411100
Region_002,Barley,2023,132206,863652
Region_002,Barley,2023,86554,476636
Region_002,Barley,2023,226086,449650
Region_002,Barley,2024,76791,67350
Region_002,Barley,2024,112180,252155
Region_002,Barley,2024,154325,227277
Region_002,Barley,2024,159147,706829
Region_002,Sorghum,2010,169287,501259
Region_002,Sorghum,2010,94523,967662
Region_002,Sorghum,2010,113550,124519
Region_002,Sorghum,2010,62243,179011
Region_002,Sorghum,2011,126809,821029
Region_002,Sorghum,2011,106659,845358
Region_002,Sorghum,2011,123022,588711
Region_002,Sorghum,2011,142587,952706
Region_002,Sorghum,2012,52827,637685
Region_002,Sorghum,2012,163800,782677
Region_002,Sorghum,2012,122348,282631
Region_002,Sorghum,2012,9326,274936
Region_002,Sorghum,2013,165302,415717
Region_002,Sorghum,2013,148792,472657
Region_002,Sorghum,2013,217802,797988
Region_002,Sorghum,2013,131562,928824
Region_002,Sorghum,2014,95817,189284
Region_002,Sorghum,2014,113215,689759
Region_002,Sorghum,2014,163402,443447
Region_002,Sorghum,2014,25937,574180
Region_002,Sorghum,2015,87448,395959
Region_002,Sorghum,2015,42391,136767
Region_002,Sorghum,2015,136412,75126
Region_002,Sorghum,2015,171747,734780
Region_002,Sorghum,2016,133630,729939
Region_002,Sorghum,2016,227338,518999
Region_002,Sorghum,2016,223364,356689
Region_002,Sorghum,2016,81638,229559
Region_002,Sorghum,2017,163758,868684
Region_002,Sorghum,2017,149099,708625
Region_002,Sorghum,2017,225755,673741
Region_002,Sorghum,2017,228919,1000000
Region_002,Sorghum,2018,119293,1000000
Region_002,Sorghum,2018,227157,497655
Region_002,Sorghum,2018,113648,972954
Region_002,Sorghum,2018,76086,262632
Region_002,Sorghum,2019,233676,622533
Region_002,Sorghum,2019,110495,294663
Region_002,Sorghum,2019,190429,169168
Region_002,Sorghum,2019,105715,306100
Region_002,Sorghum,2020,93119,470658
Region_002,Sorghum,2020,196204,617715
Region_002,Sorghum,2020,100173,454264
Region_002,Sorghum,2020,224386,98643
Region_002,Sorghum,2021,218806,114755
Region_002,Sorghum,2021,150634,266670
Region_002,Sorghum,2021,198565,984410
Region_002,Sorghum,2021,87832,155616
Region_002,Sorghum,2022,121127,69837
Region_002,Sorghum,2022,165024,289453
Region_002,Sorghum,2022,167410,441762
Region_002,Sorghum,2022,212887,502406
Region_002,Sorghum,2023,214353,535959
Region_002,Sorghum,2023,183219,266956
Region_002,Sorghum,2023,224862,443046
Region_002,Sorghum,2023,211248,644592
Region_002,Sorghum,2024,116934,831058
Region_002,Sorghum,2024,189068,1000000
Region_002,Sorghum,2024,130886,151300
Region_002,Sorghum,2024,205197,554306
Region_002,Millet,2010,100329,776614
Region_002,Millet,2010,500,944851
Region_002,Millet,2010,67215,90867
Region_002,Millet,2010,56078,583774
Region_002,Millet,2011,50174,84503
Region_002,Millet,2011,44375,435104
Region_002,Millet,2011,79148,314286
Region_002,Millet,2011,500,794604
Region_002,Millet,2012,68560,872598
Region_002,Millet,2012,65722,427729
Region_002,Millet,2012,156077,467133
Region_002,Millet,2012,151785,657452
Region_002,Millet,2013,9052,345198
Region_002,Millet,2013,166830,965736
Region_002,Millet,2013,95460,75256
Region_002,Millet,2013,147143,736825
Region_002,Millet,2014,102121,688721
Region_002,Millet,2014,39534,769176
Region_002,Millet,2014,73382,707331
Region_002,Millet,2014,104082,664705
Region_002,Millet,2015,109871,370443
Region_002,Millet,2015,123186,922795
Region_002,Millet,2015,140268,319612
Region_002,Millet,2015,41334,504956
Region_002,Millet,2016,99587,867375
Region_002,Millet,2016,85371,100078
Region_002,Millet,2016,111445,613841
Region_002,Millet,2016,53064,682043
Region_002,Millet,2017,138891,819154
Region_002,Millet,2017,95925,451005
Region_002,Millet,2017,57035,686245
Region_002,Millet,2017,12180,563401
Region_002,Millet,2018,80187,136770
Region_002,Millet,2018,43948,638363
Region_002,Millet,2018,3970,655062
Region_002,Millet,2018,103395,403948
Region_002,Millet,2019,164688,610794
Region_002,Millet,2019,34789,463212
Region_002,Millet,2019,106217,199262
Region_002,Millet,2019,126234,976663
Region_002,Millet,2020,94558,137291
Region_002,Millet,2020,43882,594261
Region_002,Millet,2020,163233,947459
Region_002,Millet,2020,70615,844647
Region_002,Millet,2021,28027,711109
Region_002,Millet,2021,48482,219499
Region_002,Millet,2021,172804,505086
Region_002,Millet,2021,135907,955939
Region_002,Millet,2022,108812,992089
Region_002,Millet,2022,65166,913240
Region_002,Millet,2022,112059,52669
Region_002,Millet,2022,8474,705587
Region_002,Millet,2023,53872,64236
Region_002,Millet,2023,109549,749088
Region_002,Millet,2023,124444,288463
Region_002,Millet,2023,115412,229309
Region_002,Millet,2024,174401,836230
Region_002,Millet,2024,22837,564453
Region_002,Millet,2024,133630,403049
Region_002,Millet,2024,132325,900089
Region_002,Pulses,2010,66281,779080
Region_002,Pulses,2010,32244,594083
Region_002,Pulses,2010,144994,259667
Region_002,Pulses,2010,500,169835
Region_002,Pulses,2011,102686,59905
Region_002,Pulses,2011,13840,194072
Region_002,Pulses,2011,26991,945616
Region_002,Pulses,2011,196726,804760
Region_002,Pulses,2012,111066,593304
Region_002,Pulses,2012,86570,987233
Region_002,Pulses,2012,24193,356276
Region_002,Pulses,2012,500,805893
Region_002,Pulses,2013,40843,150434
Region_002,Pulses,2013,500,470550
Region_002,Pulses,2013,77529,348905
Region_002,Pulses,2013,500,140591
Region_002,Pulses,2014,174975,804034
Region_002,Pulses,2014,29947,375290
Region_002,Pulses,2014,60273,847808
Region_002,Pulses,2014,40128,408349
Region_002,Pulses,2015,69121,340381
Region_002,Pulses,2015,98466,361498
Region_002,Pulses,2015,44454,774701
Region_002,Pulses,2015,85982,885863
Region_002,Pulses,2016,22572,232624
Region_002,Pulses,2016,98470,335228
Region_002,Pulses,2016,132005,841580
Region_002,Pulses,2016,500,904151
Region_002,Pulses,2017,65512,67479
Region_002,Pulses,2017,77615,107242
Region_002,Pulses,2017,500,412773
Region_002,Pulses,2017,38932,118146
Region_002,Pulses,2018,2072,174997
Region_002,Pulses,2018,127386,94411
Region_002,Pulses,2018,87297,798898
Region_002,Pulses,2018,72865,942965
Region_002,Pulses,2019,29392,858568
Region_002,Pulses,2019,49675,1000000
Region_002,Pulses,2019,103786,737997
Region_002,Pulses,2019,94489,453392
Region_002,Pulses,2020,26505,727384
Region_002,Pulses,2020,109717,753960
Region_002,Pulses,2020,73775,681303
Region_002,Pulses,2020,43906,385838
Region_002,Pulses,2021,87409,313058
Region_002,Pulses,2021,175974,526613
Region_002,Pulses,2021,11735,69631
Region_002,Pulses,2021,500,473705
Region_002,Pulses,2022,126356,1000000
Region_002,Pulses,2022,500,474186
Region_002,Pulses,2022,82808,465606
Region_002,Pulses,2022,53299,55824
Region_002,Pulses,2023,94030,772603
Region_002,Pulses,2023,152276,704277
Region_002,Pulses,2023,51962,406944
Region_002,Pulses,2023,180538,500291
Region_002,Pulses,2024,41803,1000000
Region_002,Pulses,2024,85762,579745
Region_002,Pulses,2024,71930,322844
Region_002,Pulses,2024,24223,1000000
Region_002,Cassava,2010,131130,327429
Region_002,Cassava,2010,62743,145658
Region_002,Cassava,2010,140511,822465
Region_002,Cassava,2010,79558,452249
Region_002,Cassava,2011,209916,605179
Region_002,Cassava,2011,178095,466436
Region_002,Cassava,2011,139494,110647
Region_002,Cassava,2011,112924,135863
Region_002,Cassava,2012,125181,896633
Region_002,Cassava,2012,105366,331949
Region_002,Cassava,2012,106595,343026
Region_002,Cassava,2012,135467,962452
Region_002,Cassava,2013,16025,548248
Region_002,Cassava,2013,111246,691808
Region_002,Cassava,2013,237671,790533
Region_002,Cassava,2013,100677,843139
Region_002,Cassava,2014,84082,648096
Region_002,Cassava,2014,49547,960135
Region_002,Cassava,2014,163317,324506
Region_002,Cassava,2014,124889,182024
Region_002,Cassava,2015,161187,747978
Region_002,Cassava,2015,101087,664033
Region_002,Cassava,2015,66686,148779
Region_002,Cassava,2015,67218,483001
Region_002,Cassava,2016,121418,639560
Region_002,Cassava,2016,80795,122625
Region_002,Cassava,2016,141916,126920
Region_002,Cassava,2016,109988,129640
Region_002,Cassava,2017,90370,430075
Region_002,Cassava,2017,141147,511343
Region_002,Cassava,2017,139416,385209
Region_002,Cassava,2017,52965,936025
Region_002,Cassava,2018,158297,574186
Region_002,Cassava,2018,40777,314376
Region_002,Cassava,2018,64266,959005
Region_002,Cassava,2018,77269,586909
Region_002,Cassava,2019,122815,563683
Region_002,Cassava,2019,129213,604832
Region_002,Cassava,2019,84020,762211
Region_002,Cassava,2019,145840,871003
Region_002,Cassava,2020,188606,569693
Region_002,Cassava,2020,169582,858494
Region_002,Cassava,2020,92895,254997
Region_002,Cassava,2020,201977,934393
Region_002,Cassava,2021,130452,799272
Region_002,Cassava,2021,69319,880145
Region_002,Cassava,2021,45770,127558
Region_002,Cassava,2021,131681,820038
Region_002,Cassava,2022,165355,990245
Region_002,Cassava,2022,164863,540932
Region_002,Cassava,2022,182727,846402
Region_002,Cassava,2022,64367,129960
Region_002,Cassava,2023,277831,467801
Region_002,Cassava,2023,131186,283605
Region_002,Cassava,2023,121675,736747
Region_002,Cassava,2023,121427,996423
Region_002,Cassava,2024,121964,105880
Region_002,Cassava,2024,89498,129814
Region_002,Cassava,2024,116878,681085
Region_002,Cassava,2024,217495,128311
Region_002,Yam,2010,71716,578743
Region_002,Yam,2010,219208,351005
Region_002,Yam,2010,92569,141364
Region_002,Yam,2010,144070,205801
Region_002,Yam,2011,55716,372358
Region_002,Yam,2011,204131,860589
Region_002,Yam,2011,130738,405704
Region_002,Yam,2011,127024,848387
Region_002,Yam,2012,179820,717411
Region_002,Yam,2012,120088,500087
Region_002,Yam,2012,127519,633140
Region_002,Yam,2012,224153,114054
Region_002,Yam,2013,135601,829532
Region_002,Yam,2013,175596,577794
Region_002,Yam,2013,124078,448647
Region_002,Yam,2013,136059,485873
Region_002,Yam,2014,95108,806595
Region_002,Yam,2014,264944,979710
Region_002,Yam,2014,104974,633325
Region_002,Yam,2014,172233,796217
Region_002,Yam,2015,228415,162769
Region_002,Yam,2015,146430,528624
Region_002,Yam,2015,135457,849606
Region_002,Yam,2015,106459,643307
Region_002,Yam,2016,87317,691797
Region_002,Yam,2016,261490,633460
Region_002,Yam,2016,235798,618270
Region_002,Yam,2016,272959,763565
Region_002,Yam,2017,216333,66103
Region_002,Yam,2017,175531,484553
Region_002,Yam,2017,198126,391022
Region_002,Yam,2017,88937,783243
Region_002,Yam,2018,277997,733724
Region_002,Yam,2018,212414,208392
Region_002,Yam,2018,137218,662600
Region_002,Yam,2018,114321,205218
Region_002,Yam,2019,148004,283020
Region_002,Yam,2019,128599,578040
Region_002,Yam,2019,300000,882369
Region_002,Yam,2019,110150,263163
Region_002,Yam,2020,77465,211097
Region_002,Yam,2020,84407,327439
Region_002,Yam,2020,243641,332769
Region_002,Yam,2020,103930,375702
Region_002,Yam,2021,282083,195732
Region_002,Yam,2021,195643,77074
Region_002,Yam,2021,213120,1000000
Region_002,Yam,2021,192938,625339
Region_002,Yam,2022,223927,675760
Region_002,Yam,2022,200668,893492
Region_002,Yam,2022,125669,877133
Region_002,Yam,2022,118375,385560
Region_002,Yam,2023,104652,859061
Region_002,Yam,2023,115843,210729
Region_002,Yam,2023,182883,387226
Region_002,Yam,2023,215881,865790
Region_002,Yam,2024,239256,912820
Region_002,Yam,2024,216055,557504
Region_002,Yam,2024,209352,710693
Region_002,Yam,2024,268964,531281
Region_003,Wheat,2010,167473,932731
Region_003,Wheat,2010,187747,707727
Region_003,Wheat,2010,184897,454609
Region_003,Wheat,2010,47739,702208
Region_003,Wheat,2011,220179,929032
Region_003,Wheat,2011,143430,894556
Region_003,Wheat,2011,31730,746457
Region_003,Wheat,2011,176313,947100
Region_003,Wheat,2012,151186,113473
Region_003,Wheat,2012,300000,143238
Region_003,Wheat,2012,214737,928099
Region_003,Wheat,2012,159808,861082
Region_003,Wheat,2013,181123,379715
Region_003,Wheat,2013,228296,809969
Region_003,Wheat,2013,93646,615556
Region_003,Wheat,2013,214778,240495
Region_003,Wheat,2014,233588,193823
Region_003,Wheat,2014,212426,184822
Region_003,Wheat,2014,148413,743479
Region_003,Wheat,2014,144322,995877
Region_003,Wheat,2015,166475,148055
Region_003,Wheat,2015,118818,394852
Region_003,Wheat,2015,300000,378242
Region_003,Wheat,2015,189629,634970
Region_003,Wheat,2016,199796,85337
Region_003,Wheat,2016,239086,110474
Region_003,Wheat,2016,281540,109855
Region_003,Wheat,2016,161743,983709
Region_003,Wheat,2017,182759,368173
Region_003,Wheat,2017,211307,969479
Region_003,Wheat,2017,242531,85054
Region_003,Wheat,2017,223154,446544
Region_003,Wheat,2018,154448,981790
Region_003,Wheat,2018,200302,849926
Region_003,Wheat,2018,272005,307791
Region_003,Wheat,2018,224058,623769
Region_003,Wheat,2019,157139,907644
Region_003,Wheat,2019,200688,232602
Region_003,Wheat,2019,221788,550297
Region_003,Wheat,2019,132491,618427
Region_003,Wheat,2020,231083,642223
Region_003,Wheat,2020,189503,309137
Region_003,Wheat,2020,148092,158903
Region_003,Wheat,2020,272591,832341
Region_003,Wheat,2021,246770,883752
Region_003,Wheat,2021,232949,754937
Region_003,Wheat,2021,231636,312882
Region_003,Wheat,2021,227553,302863
Region_003,Wheat,2022,203664,128654
Region_003,Wheat,2022,206809,422603
Region_003,Wheat,2022,168911,468706
Region_003,Wheat,2022,221260,193052
Region_003,Wheat,2023,246097,168086
Region_003,Wheat,2023,234921,946961
Region_003,Wheat,2023,246627,317476
Region_003,Wheat,2023,239313,889246
Region_003,Wheat,2024,134286,808415
Region_003,Wheat,2024,238586,983732
Region_003,Wheat,2024,238392,1000000
Region_003,Wheat,2024,241264,585712
Region_003,Rice,2010,193055,791181
Region_003,Rice,2010,141040,334420
Region_003,Rice,2010,169425,439094
Region_003,Rice,2010,175963,383384
Region_003,Rice,2011,218902,293471
Region_003,Rice,2011,204504,212553
Region_003,Rice,2011,128541,219082
Region_003,Rice,2011,251095,982095
Region_003,Rice,2012,260283,274878
Region_003,Rice,2012,260626,486761
Region_003,Rice,2012,258982,67792
Region_003,Rice,2012,136312,145012
Region_003,Rice,2013,220907,635927
Region_003,Rice,2013,155796,347230
Region_003,Rice,2013,190034,340654
Region_003,Rice,2013,121125,675675
Region_003,Rice,2014,137235,346257
Region_003,Rice,2014,234156,373647
Region_003,Rice,2014,164837,1000000
Region_003,Rice,2014,183872,377066
Region_003,Rice,2015,207163,276072
Region_003,Rice,2015,199040,581696
Region_003,Rice,2015,170937,738025
Region_003,Rice,2015,227912,417933
Region_003,Rice,2016,231506,494972
Region_003,Rice,2016,247502,566481
Region_003,Rice,2016,283390,820492
Region_003,Rice,2016,231116,191849
Region_003,Rice,2017,205306,88894
Region_003,Rice,2017,198287,790137
Region_003,Rice,2017,272204,626392
Region_003,Rice,2017,247102,821912
Region_003,Rice,2018,249663,98870
Region_003,Rice,2018,111713,91771
Region_003,Rice,2018,292844,1000000
Region_003,Rice,2018,237971,356810
Region_003,Rice,2019,242961,603658
Region_003,Rice,2019,256817,219931
Region_003,Rice,2019,220041,564438
Region_003,Rice,2019,207694,435164
Region_003,Rice,2020,268918,640135
Region_003,Rice,2020,207508,383599
Region_003,Rice,2020,232567,460220
Region_003,Rice,2020,300000,921529
Region_003,Rice,2021,300000,628313
Region_003,Rice,2021,210252,361644
Region_003,Rice,2021,300000,432644
Region_003,Rice,2021,300000,177252
Region_003,Rice,2022,285169,234269
Region_003,Rice,2022,221569,721588
Region_003,Rice,2022,281418,937555
Region_003,Rice,2022,287379,86111
Region_003,Rice,2023,223712,632555
Region_003,Rice,2023,300000,487098
Region_003,Rice,2023,170286,247335
Region_003,Rice,2023,300000,913619
Region_003,Rice,2024,180304,1000000
Region_003,Rice,2024,194614,70163
Region_003,Rice,2024,248744,849980
Region_003,Rice,2024,300000,892435
Region_003,Maize,2010,94821,968490
Region_003,Maize,2010,104686,178520
Region_003,Maize,2010,137107,369163
Region_003,Maize,2010,143387,697796
Region_003,Maize,2011,194448,422313
Region_003,Maize,2011,56164,970795
Region_003,Maize,2011,142906,773022
Region_003,Maize,2011,166856,441563
Region_003,Maize,2012,110224,868675
Region_003,Maize,2012,117768,316797
Region_003,Maize,2012,86359,963834
Region_003,Maize,2012,153373,781987
Region_003,Maize,2013,166237,1000000
Region_003,Maize,2013,155278,888901
Region_003,Maize,2013,120048,393279
Region_003,Maize,2013,87223,974057
Region_003,Maize,2014,93436,846222
Region_003,Maize,2014,138394,946073
Region_003,Maize,2014,239862,928934
Region_003,Maize,2014,106385,930602
Region_003,Maize,2015,169575,140738
Region_003,Maize,2015,203914,782480
Region_003,Maize,2015,151360,744667
Region_003,Maize,2015,138134,513769
Region_003,Maize,2016,154990,584182
Region_003,Maize,2016,168602,906475
Region_003,Maize,2016,188471,220567
Region_003,Maize,2016,142130,225564
Region_003,Maize,2017,166827,614000
Region_003,Maize,2017,148970,975504
Region_003,Maize,2017,214552,286274
Region_003,Maize,2017,197517,708406
Region_003,Maize,2018,224053,633792
Region_003,Maize,2018,190312,730936
Region_003,Maize,2018,156784,521627
Region_003,Maize,2018,205121,555549
Region_003,Maize,2019,257810,90346
Region_003,Maize,2019,158789,1000000
Region_003,Maize,2019,197709,793106
Region_003,Maize,2019,168823,472642
Region_003,Maize,2020,78898,416955
Region_003,Maize,2020,232071,525230
Region_003,Maize,2020,182336,59188
Region_003,Maize,2020,248256,553538
Region_003,Maize,2021,169647,527251
Region_003,Maize,2021,254210,321017
Region_003,Maize,2021,209977,517996
Region_003,Maize,2021,149473,653728
Region_003,Maize,2022,90479,935910
Region_003,Maize,2022,275119,613379
Region_003,Maize,2022,228657,594330
